#arb_time(seconds) flux_density(Jy/beam)
6.568795897600000724e+06 -4.855619999999999936e-01
6.568796397600000724e+06 1.015970000000000040e+00
6.568796897600000724e+06 -3.627790000000000181e-01
6.568797397600000724e+06 -7.475509999999999655e-01
6.568797897600000724e+06 -7.269130000000000313e-01
6.568798397600000724e+06 -4.092759999999999732e-01
6.568798897600000724e+06 2.325990000000000002e-01
6.568799397600000724e+06 -1.691510000000000069e+00
6.568799897600000724e+06 7.512929999999999886e-01
6.568800397600000724e+06 -2.590689999999999937e-01
6.568800897600000724e+06 1.007780000000000065e-01
6.568801397600000724e+06 -7.550299999999999789e-01
6.568801897600000724e+06 -4.303359999999999963e-01
6.568802397600000724e+06 -1.517860000000000043e-01
6.568802897600000724e+06 -8.325010000000000465e-01
6.568803397600000724e+06 1.950250000000000039e-01
6.568803897600000724e+06 1.615459999999999896e+00
6.568804397600000724e+06 4.650590000000000002e-01
6.568804897600000724e+06 -8.771470000000000100e-01
6.568805397600000724e+06 -3.807710000000000261e-01
6.568805897600000724e+06 6.963489999999999958e-01
6.568806397600000724e+06 2.023610000000000131e-01
6.568806897600000724e+06 -1.812239999999999962e-01
6.568807397600000724e+06 4.617769999999999930e-01
6.568807897600000724e+06 5.610289999999999999e-01
6.568808397600000724e+06 3.048589999999999911e-01
6.568808897600000724e+06 -5.797029999999999683e-01
6.568809397600000724e+06 6.857459999999999667e-01
6.568809897600000724e+06 9.057619999999999560e-01
6.568810397600000724e+06 7.040020000000000167e-01
6.568810897600000724e+06 4.161659999999999804e-01
6.568811397600000724e+06 5.282729999999999926e-01
6.568811897600000724e+06 4.677689999999999904e-01
6.568812397600000724e+06 1.152330000000000076e+00
6.568812897600000724e+06 9.679870000000000141e-02
6.568813397600000724e+06 -2.619049999999999989e-01
6.568813897600000724e+06 9.332719999999999905e-02
6.568814397600000724e+06 -1.863509999999999889e-01
6.568814897600000724e+06 -2.409530000000000005e-01
6.568815397600000724e+06 3.918130000000000224e-01
6.568815897600000724e+06 -6.490839999999999943e-01
6.568816397600000724e+06 3.368459999999999788e-01
6.568816897600000724e+06 5.817050000000000276e-01
6.568817397600000724e+06 8.156210000000000404e-01
6.568817897600000724e+06 -4.635150000000000103e-01
6.568818397600000724e+06 4.405570000000000319e-02
6.568818897600000724e+06 1.716199999999999948e-01
6.568819397600000724e+06 7.932930000000000259e-01
6.568819897600000724e+06 4.592209999999999903e-01
6.568820397600000724e+06 3.798000000000000265e-01
6.568820897600000724e+06 1.438889999999999891e-01
6.568821397600000724e+06 -1.042759999999999909e+00
6.568821897600000724e+06 -1.805750000000000133e-01
6.568822397600000724e+06 -1.835660000000000026e-03
6.568822897600000724e+06 5.167699999999999516e-01
6.568823397600000724e+06 -4.692680000000000184e-01
6.568823897600000724e+06 2.297260000000000135e-01
6.568824397600000724e+06 -1.264110000000000067e+00
6.568824897600000724e+06 8.487519999999999509e-01
6.568825397600000724e+06 -2.286469999999999891e-01
6.568825897600000724e+06 -3.683870000000000200e-01
6.568826397600000724e+06 -3.976040000000000130e-01
6.568826897600000724e+06 1.081970000000000098e+00
6.568827397600000724e+06 4.943270000000000164e-01
6.568827897600000724e+06 3.598629999999999884e-01
6.568828397600000724e+06 7.386099999999999610e-02
6.568828897600000724e+06 4.049349999999999894e-01
6.568829397600000724e+06 9.759109999999999729e-01
6.568829897600000724e+06 7.048790000000000333e-01
6.568830397600000724e+06 9.089029999999999332e-02
6.568830897600000724e+06 1.566969999999999974e+00
6.568831397600000724e+06 6.366100000000000092e-01
6.568831897600000724e+06 1.094510000000000094e+00
6.568832397600000724e+06 8.069370000000000154e-01
6.568832897600000724e+06 1.752879999999999994e+00
6.568833397600000724e+06 1.400300000000000100e+00
6.568833897600000724e+06 1.266359999999999930e+00
6.568834397600000724e+06 2.069269999999999943e+00
6.568834897600000724e+06 2.663710000000000022e+00
6.568835397600000724e+06 1.741630000000000011e+00
6.568835897600000724e+06 2.743619999999999948e+00
6.568836397600000724e+06 1.360929999999999973e+00
6.568836897600000724e+06 3.027800000000000047e+00
6.568837397600000724e+06 2.817390000000000061e+00
6.568837897600000724e+06 3.114339999999999886e+00
6.568838397650000639e+06 3.581160000000000121e+00
6.568838897650000639e+06 3.760060000000000180e+00
6.568839397650000639e+06 4.665759999999999685e+00
6.568839897650000639e+06 5.204939999999999678e+00
6.568840397650000639e+06 5.261650000000000382e+00
6.568840897650000639e+06 5.638700000000000045e+00
6.568841397650000639e+06 4.983799999999999564e+00
6.568841897650000639e+06 6.086380000000000123e+00
6.568842397650000639e+06 6.549140000000000406e+00
6.568842897650000639e+06 6.183480000000000310e+00
6.568843397650000639e+06 6.497609999999999886e+00
6.568843897650000639e+06 6.832620000000000360e+00
6.568844397650000639e+06 6.701039999999999885e+00
6.568844897650000639e+06 5.660219999999999807e+00
6.568845397650000639e+06 5.455129999999999590e+00
6.568845897650000639e+06 6.029169999999999696e+00
6.568846397650000639e+06 3.850550000000000139e+00
6.568846897650000639e+06 3.749289999999999790e+00
6.568847397650000639e+06 4.117340000000000444e+00
6.568847897650000639e+06 3.499490000000000212e+00
6.568848397650000639e+06 4.731510000000000105e+00
6.568848897650000639e+06 4.138289999999999580e+00
6.568849397650000639e+06 5.489359999999999573e+00
6.568849897650000639e+06 3.732209999999999805e+00
6.568850397650000639e+06 4.322119999999999962e+00
6.568850897650000639e+06 3.764089999999999936e+00
6.568851397650000639e+06 3.417749999999999844e+00
6.568851897650000639e+06 3.782820000000000071e+00
6.568852397650000639e+06 4.138370000000000104e+00
6.568852897650000639e+06 1.767609999999999904e+00
6.568853397650000639e+06 1.386840000000000073e+00
6.568853897650000639e+06 6.563989999999999547e-01
6.568854397650000639e+06 1.430139999999999967e+00
6.568854897650000639e+06 3.105289999999999995e-01
6.568855397650000639e+06 1.358489999999999975e-01
6.568855897650000639e+06 2.163460000000000105e-01
6.568856397650000639e+06 2.310200000000000031e-01
6.568856897650000639e+06 1.035889999999999977e+00
6.568857397650000639e+06 -4.447369999999999934e-01
6.568857897650000639e+06 1.334459999999999980e+00
6.568858397600000724e+06 1.236560000000000104e+00
6.568858897600000724e+06 4.299939999999999873e-01
6.568859397600000724e+06 1.722420000000000062e+00
6.568859897600000724e+06 3.299090000000000078e-01
6.568860397600000724e+06 8.752459999999999685e-01
6.568860897600000724e+06 2.799659999999999926e-01
6.568861397600000724e+06 -3.545039999999999858e-01
6.568861897600000724e+06 6.508110000000000284e-02
6.568862397600000724e+06 1.019810000000000105e+00
6.568862897600000724e+06 1.063410000000000050e-02
6.568863397600000724e+06 5.043469999999999898e-01
6.568863897600000724e+06 -2.211549999999999905e-01
6.568864397600000724e+06 -4.522280000000000189e-01
6.568864897600000724e+06 1.249640000000000084e+00
6.568865397600000724e+06 3.623790000000000067e-01
6.568865897600000724e+06 -1.209670000000000051e-01
6.568866397600000724e+06 1.520359999999999934e+00
6.568866897600000724e+06 -1.466870000000000118e-01
6.568867397600000724e+06 1.172779999999999934e+00
6.568867897600000724e+06 4.180949999999999944e-01
6.568868397600000724e+06 3.938229999999999786e-01
6.568868897600000724e+06 -8.049650000000000416e-01
6.568869397600000724e+06 -9.850060000000000482e-01
6.568869897600000724e+06 5.468039999999999567e-01
6.568870397600000724e+06 -7.493880000000000541e-01
6.568870897600000724e+06 -2.024400000000000088e-01
6.568871397600000724e+06 3.900699999999999723e-01
6.568871897600000724e+06 2.891810000000000214e-01
6.568872397600000724e+06 3.508510000000000101e-02
6.568872897600000724e+06 4.002930000000000099e-01
6.568873397600000724e+06 3.567510000000000125e-02
6.568873897600000724e+06 -3.207090000000000218e-01
6.568874397600000724e+06 -7.496979999999999755e-01
6.568874897600000724e+06 6.530719999999999859e-01
6.568875397600000724e+06 7.659080000000000332e-01
6.568875897600000724e+06 -4.766819999999999946e-01
6.568876397600000724e+06 9.472669999999999702e-01
6.568876897600000724e+06 -3.785029999999999784e-01
6.568877397600000724e+06 -1.420290000000000052e+00
6.568877897600000724e+06 7.423710000000000031e-01
6.568878397600000724e+06 6.593809999999999949e-01
6.568878897600000724e+06 -4.732390000000000208e-01
6.568879397600000724e+06 -3.885060000000000180e-01
6.568879897600000724e+06 -1.315150000000000000e-02
6.568880397600000724e+06 -4.411439999999999806e-01
6.568880897600000724e+06 2.048689999999999956e-01
6.568881397600000724e+06 -1.277730000000000032e+00
6.568881897600000724e+06 6.590380000000000127e-01
6.568882397600000724e+06 3.212349999999999928e-01
6.568882897600000724e+06 5.437489999999999685e-02
6.568883397600000724e+06 -4.839970000000000105e-01
6.568883897600000724e+06 3.824530000000000290e-02
6.568884397600000724e+06 2.048059999999999881e-01
6.568884897600000724e+06 3.694069999999999854e-01
6.568885397600000724e+06 1.427209999999999868e-01
6.568885897600000724e+06 -8.035780000000000145e-01
6.568886397600000724e+06 -1.637220000000000064e-01
6.568886897600000724e+06 -4.814419999999999811e-01
6.986649192400000058e+06 5.929260000000000086e-02
6.986649692400000058e+06 -9.750449999999999395e-02
6.986650192400000058e+06 -1.843670000000000031e-01
6.986650692400000058e+06 -8.098360000000000281e-02
6.986651192400000058e+06 -1.912190000000000001e-01
6.986651692400000058e+06 2.490179999999999894e-01
6.986652192400000058e+06 -5.242820000000000258e-01
6.986652692400000058e+06 -6.386050000000000060e-02
6.986653192400000058e+06 7.211660000000000292e-02
6.986653692400000058e+06 -1.677299999999999902e-01
6.986654192400000058e+06 1.070510000000000073e+00
6.986654692400000058e+06 -6.279909999999999659e-01
6.986655192400000058e+06 -7.598500000000000254e-01
6.986655692400000058e+06 6.351160000000000139e-01
6.986656192400000058e+06 -3.614930000000000088e-01
6.986656692400000058e+06 4.665980000000000127e-02
6.986657192400000058e+06 -5.764139999999999819e-01
6.986657692400000058e+06 1.089320000000000010e-01
6.986658192400000058e+06 -5.862199999999999633e-01
6.986658692400000058e+06 7.071579999999999533e-01
6.986659192400000058e+06 5.445189999999999753e-01
6.986659692400000058e+06 -4.031200000000000061e-02
6.986660192400000058e+06 -3.353920000000000234e-01
6.986660692400000058e+06 5.006899999999999684e-01
6.986661192400000058e+06 -1.740639999999999965e-01
6.986661692400000058e+06 -3.600990000000000024e-01
6.986662192400000058e+06 -1.049179999999999974e-01
6.986662692400000058e+06 -3.645570000000000199e-01
6.986663192400000058e+06 3.372149999999999974e-03
6.986663692400000058e+06 1.108910000000000062e+00
6.986664192400000058e+06 4.336529999999999899e-03
6.986664692400000058e+06 -1.734350000000000058e-01
6.986665192400000058e+06 -2.926569999999999866e-02
6.986665692400000058e+06 4.257079999999999753e-01
6.986666192400000058e+06 1.409849999999999992e-01
6.986666692800000310e+06 -3.430980000000000141e-02
6.986667192800000310e+06 1.366330000000000044e-01
6.986667692800000310e+06 -1.592860000000000109e-01
6.986668192800000310e+06 -9.656309999999999893e-02
6.986668692800000310e+06 1.324060000000000015e+00
6.986669192800000310e+06 -4.053220000000000156e-01
6.986669692800000310e+06 8.863329999999999820e-02
6.986670192800000310e+06 5.242940000000000100e-02
6.986670692800000310e+06 -6.428979999999999695e-01
6.986671192800000310e+06 -1.475390000000000035e-01
6.986671692800000310e+06 -4.944189999999999974e-01
6.986672192800000310e+06 -1.948969999999999869e-01
6.986672692800000310e+06 1.253920000000000035e-01
6.986673192800000310e+06 3.001159999999999939e-01
6.986673692800000310e+06 -2.629969999999999808e-01
6.986674192800000310e+06 4.522410000000000319e-02
6.986674692800000310e+06 5.377669999999999950e-01
6.986675192800000310e+06 -1.593539999999999957e-01
6.986675692800000310e+06 -4.554139999999999855e-01
6.986676192800000310e+06 -4.338969999999999771e-01
6.986676692800000310e+06 -1.022559999999999997e-01
6.986677192800000310e+06 -5.188800000000000079e-01
6.986677692800000310e+06 6.380749999999999478e-01
6.986678192800000310e+06 5.885320000000000551e-01
6.986678692800000310e+06 -7.583389999999999853e-01
6.986679192800000310e+06 6.259710000000000274e-02
6.986679692800000310e+06 -8.222619999999999929e-02
6.986680192800000310e+06 -2.585759999999999725e-01
6.986680692800000310e+06 -5.080780000000000296e-01
6.986681192800000310e+06 -7.250389999999999890e-01
6.986681692800000310e+06 -1.299170000000000047e-01
6.986682192800000310e+06 -1.000550000000000050e-01
6.986682692800000310e+06 -2.021159999999999901e-01
6.986683192800000310e+06 -1.208439999999999931e-01
6.986683692800000310e+06 -9.941089999999999649e-02
6.986684192800000310e+06 -5.784890000000000310e-01
6.986684692800000310e+06 -2.750070000000000014e-01
6.986685192800000310e+06 6.397549999999999626e-01
6.986685692800000310e+06 -4.014510000000000023e-01
6.986686192800000310e+06 -1.580249999999999988e-01
6.986686692800000310e+06 -2.532039999999999985e-02
6.986687192800000310e+06 -5.372869999999999591e-01
6.986687692800000310e+06 -1.050109999999999932e-01
6.986688192800000310e+06 2.931250000000000244e-01
6.986688692800000310e+06 1.760120000000000018e-01
6.986689192800000310e+06 1.194400000000000045e-01
6.986689692800000310e+06 1.435529999999999966e-02
6.986690192800000310e+06 7.121779999999999777e-01
6.986690692800000310e+06 1.466200000000000003e-01
6.986691192800000310e+06 2.309100000000000041e-01
6.986691692800000310e+06 -1.550149999999999861e-01
6.986692192800000310e+06 1.163180000000000047e-01
6.986692692800000310e+06 -3.683890000000000220e-01
6.986693192800000310e+06 -1.125720000000000054e-01
6.986693692800000310e+06 -5.221489999999999743e-01
6.986694192800000310e+06 -6.037039999999999768e-02
6.986694692800000310e+06 1.714179999999999870e-01
6.986695192800000310e+06 3.670039999999999969e-01
6.986695692800000310e+06 7.470149999999999846e-01
6.986696192800000310e+06 2.514959999999999973e-01
6.986696692800000310e+06 3.198199999999999932e-01
6.986697192800000310e+06 -4.899270000000000014e-01
6.986697692800000310e+06 3.384480000000000266e-01
6.986698192800000310e+06 4.444789999999999852e-02
6.986698692800000310e+06 -1.131309999999999955e-01
6.986699192800000310e+06 5.839330000000000354e-01
6.986699692800000310e+06 2.234819999999999862e-02
6.986700192800000310e+06 3.151820000000000177e-01
6.986700692800000310e+06 -2.614959999999999941e-03
6.986701192800000310e+06 -5.854669999999999597e-01
6.986701692800000310e+06 -2.867239999999999789e-01
6.986702192800000310e+06 2.722729999999999873e-01
6.986702692800000310e+06 5.658950000000000369e-01
6.986703192800000310e+06 -7.321630000000000082e-01
6.986703692800000310e+06 -4.068609999999999727e-01
6.986704192800000310e+06 4.355649999999999800e-01
6.986704692800000310e+06 2.787109999999999865e-01
6.986705192800000310e+06 4.843990000000000240e-01
6.986705692800000310e+06 -1.315969999999999918e-01
6.986706192800000310e+06 2.183319999999999983e-01
6.986706692800000310e+06 -1.213030000000000053e+00
6.986707192800000310e+06 -3.176570000000000227e-01
6.986707692800000310e+06 3.626300000000000079e-01
6.986708192800000310e+06 -2.390349999999999975e-01
6.986708692800000310e+06 4.491060000000000052e-01
6.986709192800000310e+06 5.145020000000000149e-01
6.986709692800000310e+06 -2.289130000000000054e-01
6.986710192800000310e+06 -1.617260000000000086e-01
6.986710692800000310e+06 -5.228909999999999947e-01
6.986711192800000310e+06 -2.203849999999999976e-01
6.986711692800000310e+06 7.416949999999999932e-02
6.986712192800000310e+06 4.075579999999999758e-01
6.986712692800000310e+06 7.191249999999999726e-03
6.986713192800000310e+06 -9.370969999999999578e-01
6.986713692800000310e+06 -1.709100000000000064e-01
6.986714192800000310e+06 -4.874969999999999998e-02
6.986714692800000310e+06 2.422900000000000054e-01
6.986715192800000310e+06 3.059899999999999842e-01
6.986715692800000310e+06 -3.808250000000000246e-01
6.986716192800000310e+06 7.033770000000000300e-01
6.986716692800000310e+06 5.595470000000000166e-01
6.986717192800000310e+06 1.130010000000000042e-02
6.986717692800000310e+06 -2.268080000000000096e-01
